Project,Package,Class,Smell,Description,File
java,org.apache.roller.planet.config,PlanetRuntimeConfig,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: org.apache.roller.weblogger.config.runtime.RuntimeConfigDefsParser,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/planet/config/PlanetRuntimeConfig.java
java,org.apache.roller.planet.config,PlanetRuntimeConfig,Law of Demeter violation,The tool detected the smell in this method (getProperty) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.roller.weblogger.business.WebloggerFactory.getWeblogger; org.apache.roller.weblogger.business.Weblogger.getPropertiesManager,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/planet/config/PlanetRuntimeConfig.java
java,org.apache.roller.planet.config,PlanetRuntimeConfig,Law of Demeter violation,The tool detected the smell in this method (getProperty) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.roller.weblogger.pojos.RuntimeConfigProperty.getValue; org.apache.roller.weblogger.business.PropertiesManager.getProperty,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/planet/config/PlanetRuntimeConfig.java
java,org.apache.roller.planet.business.updater,SingleThreadedFeedUpdater,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 8,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/planet/business/updater/SingleThreadedFeedUpdater.java
java,org.apache.roller.planet.business.updater,SingleThreadedFeedUpdater,Law of Demeter violation,The tool detected the smell in this method (updateSubscription) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.roller.weblogger.business.Weblogger.getFeedFetcher; org.apache.roller.weblogger.business.WebloggerFactory.getWeblogger,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/planet/business/updater/SingleThreadedFeedUpdater.java
java,org.apache.roller.planet.business.updater,SingleThreadedFeedUpdater,Law of Demeter violation,The tool detected the smell in this method (updateSubscription) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.roller.weblogger.business.WebloggerFactory.getWeblogger; org.apache.roller.weblogger.business.Weblogger.getPlanetManager,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/planet/business/updater/SingleThreadedFeedUpdater.java
java,org.apache.roller.planet.business.updater,SingleThreadedFeedUpdater,Law of Demeter violation,The tool detected the smell in this method (updateSubscription) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.roller.weblogger.business.Weblogger.flush; org.apache.roller.weblogger.business.WebloggerFactory.getWeblogger,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/planet/business/updater/SingleThreadedFeedUpdater.java
java,org.apache.roller.planet.business.updater,SingleThreadedFeedUpdater,Law of Demeter violation,The tool detected the smell in this method (updateSubscriptions) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.roller.weblogger.business.WebloggerFactory.getWeblogger; org.apache.roller.weblogger.business.Weblogger.getPlanetManager,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/planet/business/updater/SingleThreadedFeedUpdater.java
java,org.apache.roller.planet.business.updater,SingleThreadedFeedUpdater,Law of Demeter violation,The tool detected the smell in this method (updateSubscriptions) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.roller.weblogger.business.WebloggerFactory.getWeblogger; org.apache.roller.weblogger.business.Weblogger.getPlanetManager,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/planet/business/updater/SingleThreadedFeedUpdater.java
java,org.apache.roller.planet.business.jpa,JPAPlanetImpl,Law of Demeter violation,The tool detected the smell in this method (initialize) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.roller.planet.business.jpa.JPAPlanetImpl.getPropertiesManager; org.apache.roller.weblogger.business.PropertiesManager.initialize,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/planet/business/jpa/JPAPlanetImpl.java
java,org.apache.roller.planet.business.jpa,JPAPlanetImpl,Law of Demeter violation,The tool detected the smell in this method (initialize) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.roller.planet.business.Manager.initialize; org.apache.roller.planet.business.jpa.JPAPlanetImpl.getWebloggerManager,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/planet/business/jpa/JPAPlanetImpl.java
java,org.apache.roller.planet.business.jpa,JPAPlanetManagerImpl,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 8,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/planet/business/jpa/JPAPlanetManagerImpl.java
java,org.apache.roller.planet.business.jpa,JPAPlanetManagerImpl,Law of Demeter violation,The tool detected the smell in this method (deleteGroup) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.roller.planet.pojos.PlanetGroup.getPlanet; org.apache.roller.planet.pojos.Planet.getGroups,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/planet/business/jpa/JPAPlanetManagerImpl.java
java,org.apache.roller.planet.business.fetcher,RomeFeedFetcher,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: org.apache.roller.planet.pojos.SubscriptionEntry; org.apache.roller.planet.pojos.Subscription,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/planet/business/fetcher/RomeFeedFetcher.java
java,org.apache.roller.planet.tasks,RefreshPlanetTask,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: org.apache.roller.planet.business.updater.FeedUpdater,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/planet/tasks/RefreshPlanetTask.java
java,org.apache.roller.planet.tasks,RefreshPlanetTask,Law of Demeter violation,The tool detected the smell in this method (run) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.roller.weblogger.business.Weblogger.release; org.apache.roller.weblogger.business.WebloggerFactory.getWeblogger,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/planet/tasks/RefreshPlanetTask.java
java,org.apache.roller.planet.pojos,SubscriptionEntry,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: org.apache.roller.planet.pojos.Author; org.apache.roller.planet.pojos.Category,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/planet/pojos/SubscriptionEntry.java
java,org.apache.roller.planet.pojos,PlanetGroup,Law of Demeter violation,The tool detected the smell in this method (getRecentEntries) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.roller.weblogger.business.WebloggerFactory.getWeblogger; org.apache.roller.weblogger.business.Weblogger.getPlanetManager,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/planet/pojos/PlanetGroup.java
java,org.apache.roller.planet.util.rome,ContentModuleParser,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: org.apache.roller.planet.util.rome.ContentModule,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/planet/util/rome/ContentModuleParser.java
java,org.apache.roller.weblogger.config,WebloggerRuntimeConfig,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: org.apache.roller.weblogger.config.runtime.RuntimeConfigDefsParser,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/config/WebloggerRuntimeConfig.java
java,org.apache.roller.weblogger.config,WebloggerRuntimeConfig,Law of Demeter violation,The tool detected the smell in this method (getProperty) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.roller.weblogger.business.WebloggerFactory.getWeblogger; org.apache.roller.weblogger.business.Weblogger.getPropertiesManager,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/config/WebloggerRuntimeConfig.java
java,org.apache.roller.weblogger.config,PingConfig,Law of Demeter violation,The tool detected the smell in this method (initializeCommonTargets) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.roller.weblogger.business.WebloggerFactory.getWeblogger; org.apache.roller.weblogger.business.Weblogger.getPingTargetManager,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/config/PingConfig.java
java,org.apache.roller.weblogger.config.runtime,RuntimeConfigDefsParser,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: org.apache.roller.weblogger.config.runtime.PropertyDef; org.apache.roller.weblogger.config.runtime.ConfigDef; org.apache.roller.weblogger.config.runtime.RuntimeConfigDefs; org.apache.roller.weblogger.config.runtime.DisplayGroup,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/config/runtime/RuntimeConfigDefsParser.java
java,org.apache.roller.weblogger.webservices.xmlrpc,MetaWeblogAPIHandler,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: org.apache.roller.weblogger.pojos.WeblogEntrySearchCriteria; org.apache.roller.weblogger.util.RollerMessages; org.apache.roller.weblogger.pojos.WeblogEntry; org.apache.roller.weblogger.pojos.MediaFile,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/webservices/xmlrpc/MetaWeblogAPIHandler.java
java,org.apache.roller.weblogger.webservices.xmlrpc,MetaWeblogAPIHandler,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 16,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/webservices/xmlrpc/MetaWeblogAPIHandler.java
java,org.apache.roller.weblogger.webservices.xmlrpc,MetaWeblogAPIHandler,Law of Demeter violation,The tool detected the smell in this method (editPost) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.roller.weblogger.pojos.WeblogEntry.getWebsite; org.apache.roller.weblogger.pojos.Weblog.getHandle,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/webservices/xmlrpc/MetaWeblogAPIHandler.java
java,org.apache.roller.weblogger.webservices.xmlrpc,MetaWeblogAPIHandler,Law of Demeter violation,The tool detected the smell in this method (newPost) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.roller.weblogger.business.Weblogger.getUserManager; org.apache.roller.weblogger.business.UserManager.getUserByUserName,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/webservices/xmlrpc/MetaWeblogAPIHandler.java
java,org.apache.roller.weblogger.webservices.xmlrpc,MetaWeblogAPIHandler,Law of Demeter violation,The tool detected the smell in this method (getPost) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.roller.weblogger.pojos.WeblogEntry.getWebsite; org.apache.roller.weblogger.pojos.Weblog.getHandle,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/webservices/xmlrpc/MetaWeblogAPIHandler.java
java,org.apache.roller.weblogger.webservices.xmlrpc,MetaWeblogAPIHandler,Law of Demeter violation,The tool detected the smell in this method (createPostStruct) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.roller.weblogger.pojos.WeblogEntry.getCreator; org.apache.roller.weblogger.pojos.User.getUserName,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/webservices/xmlrpc/MetaWeblogAPIHandler.java
java,org.apache.roller.weblogger.webservices.xmlrpc,MetaWeblogAPIHandler,Law of Demeter violation,The tool detected the smell in this method (createPostStruct) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.roller.weblogger.pojos.WeblogEntry.getCreator; org.apache.roller.weblogger.pojos.User.getEmailAddress,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/webservices/xmlrpc/MetaWeblogAPIHandler.java
java,org.apache.roller.weblogger.webservices.xmlrpc,MetaWeblogAPIHandler,Law of Demeter violation,The tool detected the smell in this method (createPostStruct) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.roller.weblogger.pojos.WeblogCategory.getName; org.apache.roller.weblogger.pojos.WeblogEntry.getCategory,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/webservices/xmlrpc/MetaWeblogAPIHandler.java
java,org.apache.roller.weblogger.webservices.xmlrpc,BaseAPIHandler,Law of Demeter violation,The tool detected the smell in this method (validate) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.roller.weblogger.business.Weblogger.getUserManager; org.apache.roller.weblogger.business.WebloggerFactory.getWeblogger,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/webservices/xmlrpc/BaseAPIHandler.java
java,org.apache.roller.weblogger.webservices.xmlrpc,BaseAPIHandler,Law of Demeter violation,The tool detected the smell in this method (validate) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.roller.weblogger.business.WebloggerFactory.getWeblogger; org.apache.roller.weblogger.business.Weblogger.getWeblogManager,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/webservices/xmlrpc/BaseAPIHandler.java
java,org.apache.roller.weblogger.webservices.xmlrpc,BaseAPIHandler,Law of Demeter violation,The tool detected the smell in this method (validateUser) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.roller.weblogger.business.Weblogger.getUserManager; org.apache.roller.weblogger.business.WebloggerFactory.getWeblogger,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/webservices/xmlrpc/BaseAPIHandler.java
java,org.apache.roller.weblogger.webservices.xmlrpc,BloggerAPIHandler,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: org.apache.roller.weblogger.pojos.WeblogEntrySearchCriteria; org.apache.roller.weblogger.pojos.WeblogEntry,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/webservices/xmlrpc/BloggerAPIHandler.java
java,org.apache.roller.weblogger.webservices.xmlrpc,BloggerAPIHandler,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 11,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/webservices/xmlrpc/BloggerAPIHandler.java
java,org.apache.roller.weblogger.webservices.xmlrpc,BloggerAPIHandler,Law of Demeter violation,The tool detected the smell in this method (deletePost) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.roller.weblogger.pojos.WeblogEntry.getWebsite; org.apache.roller.weblogger.pojos.Weblog.getHandle,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/webservices/xmlrpc/BloggerAPIHandler.java
java,org.apache.roller.weblogger.webservices.xmlrpc,BloggerAPIHandler,Law of Demeter violation,The tool detected the smell in this method (setTemplate) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.roller.weblogger.business.WeblogManager.getTemplate; org.apache.roller.weblogger.business.WebloggerFactory.getWeblogger; org.apache.roller.weblogger.business.Weblogger.getWeblogManager,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/webservices/xmlrpc/BloggerAPIHandler.java
java,org.apache.roller.weblogger.webservices.xmlrpc,BloggerAPIHandler,Law of Demeter violation,The tool detected the smell in this method (setTemplate) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.roller.weblogger.business.WeblogManager.saveTemplateRendition; org.apache.roller.weblogger.business.WebloggerFactory.getWeblogger; org.apache.roller.weblogger.business.Weblogger.getWeblogManager,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/webservices/xmlrpc/BloggerAPIHandler.java
java,org.apache.roller.weblogger.webservices.xmlrpc,BloggerAPIHandler,Law of Demeter violation,The tool detected the smell in this method (getTemplate) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.roller.weblogger.business.WeblogManager.getTemplate; org.apache.roller.weblogger.business.WebloggerFactory.getWeblogger; org.apache.roller.weblogger.business.Weblogger.getWeblogManager,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/webservices/xmlrpc/BloggerAPIHandler.java
java,org.apache.roller.weblogger.webservices.xmlrpc,BloggerAPIHandler,Law of Demeter violation,The tool detected the smell in this method (getUsersBlogs) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.roller.weblogger.business.Weblogger.getUserManager; org.apache.roller.weblogger.business.WebloggerFactory.getWeblogger,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/webservices/xmlrpc/BloggerAPIHandler.java
java,org.apache.roller.weblogger.webservices.xmlrpc,BloggerAPIHandler,Law of Demeter violation,The tool detected the smell in this method (getUsersBlogs) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.roller.weblogger.business.WeblogManager.getUserWeblogs; org.apache.roller.weblogger.business.WebloggerFactory.getWeblogger; org.apache.roller.weblogger.business.Weblogger.getWeblogManager,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/webservices/xmlrpc/BloggerAPIHandler.java
java,org.apache.roller.weblogger.webservices.xmlrpc,BloggerAPIHandler,Law of Demeter violation,The tool detected the smell in this method (newPost) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.roller.weblogger.business.Weblogger.getUserManager; org.apache.roller.weblogger.business.UserManager.getUserByUserName,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/webservices/xmlrpc/BloggerAPIHandler.java
java,org.apache.roller.weblogger.webservices.opensearch,OpenSearchServlet,Law of Demeter violation,The tool detected the smell in this method (doGet) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.roller.weblogger.business.WebloggerFactory.getWeblogger; org.apache.roller.weblogger.business.WeblogManager.getWeblogByHandle; org.apache.roller.weblogger.business.Weblogger.getWeblogManager,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/webservices/opensearch/OpenSearchServlet.java
java,org.apache.roller.weblogger.webservices.opensearch,OpenSearchServlet,Law of Demeter violation,The tool detected the smell in this method (doGet) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.roller.weblogger.business.WebloggerFactory.getWeblogger; org.apache.roller.weblogger.business.Weblogger.getUrlStrategy,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/webservices/opensearch/OpenSearchServlet.java
java,org.apache.roller.weblogger.webservices.tagdata,TagDataServlet,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 9,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/webservices/tagdata/TagDataServlet.java
java,org.apache.roller.weblogger.webservices.atomprotocol,EntryCollection,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: org.apache.roller.weblogger.pojos.WeblogEntrySearchCriteria; org.apache.roller.weblogger.pojos.WeblogEntry,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/webservices/atomprotocol/EntryCollection.java
java,org.apache.roller.weblogger.webservices.atomprotocol,EntryCollection,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 14,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/webservices/atomprotocol/EntryCollection.java
java,org.apache.roller.weblogger.webservices.atomprotocol,EntryCollection,Law of Demeter violation,The tool detected the smell in this method (postEntry) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.roller.weblogger.business.WeblogManager.getWeblogByHandle; org.apache.roller.weblogger.business.Weblogger.getWeblogManager,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/webservices/atomprotocol/EntryCollection.java
java,org.apache.roller.weblogger.webservices.atomprotocol,EntryCollection,Law of Demeter violation,The tool detected the smell in this method (postEntry) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.roller.weblogger.business.Weblogger.getIndexManager; org.apache.roller.weblogger.business.search.IndexManager.addEntryReIndexOperation,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/webservices/atomprotocol/EntryCollection.java
java,org.apache.roller.weblogger.webservices.atomprotocol,EntryCollection,Law of Demeter violation,The tool detected the smell in this method (getEntry) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.roller.weblogger.business.Weblogger.getWeblogEntryManager; org.apache.roller.weblogger.business.WeblogEntryManager.getWeblogEntry,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/webservices/atomprotocol/EntryCollection.java
java,org.apache.roller.weblogger.webservices.atomprotocol,EntryCollection,Law of Demeter violation,The tool detected the smell in this method (getCollection) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.roller.weblogger.business.WeblogManager.getWeblogByHandle; org.apache.roller.weblogger.business.Weblogger.getWeblogManager,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/webservices/atomprotocol/EntryCollection.java
java,org.apache.roller.weblogger.webservices.atomprotocol,EntryCollection,Law of Demeter violation,The tool detected the smell in this method (getCollection) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.roller.weblogger.business.Weblogger.getWeblogEntryManager; org.apache.roller.weblogger.business.WeblogEntryManager.getWeblogEntries,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/webservices/atomprotocol/EntryCollection.java
java,org.apache.roller.weblogger.webservices.atomprotocol,EntryCollection,Law of Demeter violation,The tool detected the smell in this method (putEntry) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.roller.weblogger.business.Weblogger.getWeblogEntryManager; org.apache.roller.weblogger.business.WeblogEntryManager.getWeblogEntry,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/webservices/atomprotocol/EntryCollection.java
java,org.apache.roller.weblogger.webservices.atomprotocol,EntryCollection,Law of Demeter violation,The tool detected the smell in this method (putEntry) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.roller.weblogger.business.Weblogger.getIndexManager; org.apache.roller.weblogger.business.search.IndexManager.addEntryReIndexOperation,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/webservices/atomprotocol/EntryCollection.java
java,org.apache.roller.weblogger.webservices.atomprotocol,EntryCollection,Law of Demeter violation,The tool detected the smell in this method (deleteEntry) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.roller.weblogger.business.Weblogger.getWeblogEntryManager; org.apache.roller.weblogger.business.WeblogEntryManager.getWeblogEntry,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/webservices/atomprotocol/EntryCollection.java
java,org.apache.roller.weblogger.webservices.atomprotocol,EntryCollection,Law of Demeter violation,The tool detected the smell in this method (createAtomEntry) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.roller.weblogger.pojos.WeblogCategory.getName; org.apache.roller.weblogger.pojos.WeblogEntry.getCategory,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/webservices/atomprotocol/EntryCollection.java
java,org.apache.roller.weblogger.webservices.atomprotocol,EntryCollection,Law of Demeter violation,The tool detected the smell in this method (createAtomEntry) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.roller.weblogger.pojos.WeblogEntry.getWebsite; org.apache.roller.weblogger.pojos.Weblog.getHandle,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/webservices/atomprotocol/EntryCollection.java
java,org.apache.roller.weblogger.webservices.atomprotocol,EntryCollection,Law of Demeter violation,The tool detected the smell in this method (copyToRollerEntry) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.roller.weblogger.business.Weblogger.getWeblogEntryManager; org.apache.roller.weblogger.business.WeblogEntryManager.getWeblogCategoryByName,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/webservices/atomprotocol/EntryCollection.java
java,org.apache.roller.weblogger.webservices.atomprotocol,EntryCollection,Law of Demeter violation,The tool detected the smell in this method (copyToRollerEntry) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.roller.weblogger.pojos.WeblogEntry.getWebsite; org.apache.roller.weblogger.pojos.Weblog.getBloggerCategory,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/webservices/atomprotocol/EntryCollection.java
java,org.apache.roller.weblogger.webservices.atomprotocol,MediaCollection,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: org.apache.roller.weblogger.util.RollerMessages; org.apache.roller.weblogger.pojos.MediaFile,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/webservices/atomprotocol/MediaCollection.java
java,org.apache.roller.weblogger.webservices.atomprotocol,MediaCollection,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 11,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/webservices/atomprotocol/MediaCollection.java
java,org.apache.roller.weblogger.webservices.atomprotocol,MediaCollection,Law of Demeter violation,The tool detected the smell in this method (postMedia) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.roller.weblogger.business.WebloggerFactory.getWeblogger; org.apache.roller.weblogger.business.WeblogManager.getWeblogByHandle; org.apache.roller.weblogger.business.Weblogger.getWeblogManager,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/webservices/atomprotocol/MediaCollection.java
java,org.apache.roller.weblogger.webservices.atomprotocol,MediaCollection,Law of Demeter violation,The tool detected the smell in this method (getEntry) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.roller.weblogger.business.WeblogManager.getWeblogByHandle; org.apache.roller.weblogger.business.Weblogger.getWeblogManager,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/webservices/atomprotocol/MediaCollection.java
java,org.apache.roller.weblogger.webservices.atomprotocol,MediaCollection,Law of Demeter violation,The tool detected the smell in this method (getMediaResource) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.roller.weblogger.business.WebloggerFactory.getWeblogger; org.apache.roller.weblogger.business.WeblogManager.getWeblogByHandle; org.apache.roller.weblogger.business.Weblogger.getWeblogManager,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/webservices/atomprotocol/MediaCollection.java
